City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Kirakira,SB,2022-01-09 23:53:08,-10.4544,161.9205,85.51,70,99,10.22
294,Cabo San Lucas,MX,2022-01-09 23:53:08,22.8909,-109.9124,76.6,78,100,3.0
295,Sibu,MY,2022-01-09 23:53:08,2.3,111.8167,77.31,94,40,3.0
296,Cacapava Do Sul,BR,2022-01-09 23:53:09,-30.5122,-53.4914,68.79,61,0,11.56
297,Hede,CN,2022-01-09 23:53:10,33.7681,120.2517,37.38,83,68,1.68
298,Anchorage,US,2022-01-09 23:53:10,61.2181,-149.9003,12.94,54,100,10.0
299,Bathsheba,BB,2022-01-09 23:53:10,13.2167,-59.5167,77.61,69,20,17.27
300,Mbekenyera,TZ,2022-01-09 23:53:11,-10.0,38.9833,73.45,95,100,3.78
301,Kendari,ID,2022-01-09 23:53:11,-3.945,122.4989,79.45,84,97,1.74
302,Oranjemund,NA,2022-01-09 23:53:12,-28.55,16.4333,64.54,95,11,3.67
303,Ustyuzhna,RU,2022-01-09 23:53:12,58.8394,36.4321,8.6,99,97,3.11
304,Loa Janan,ID,2022-01-09 23:53:13,-0.583,117.095,76.17,96,79,2.1
305,Beyneu,KZ,2022-01-09 23:53:13,45.3167,55.2,30.54,78,25,20.27
306,Iqaluit,CA,2022-01-09 23:53:14,63.7506,-68.5145,-27.31,67,0,11.99
307,Luau,AO,2022-01-09 23:53:14,-10.7073,22.2247,64.94,97,81,2.86
308,Sompeta,IN,2022-01-09 23:53:15,18.9333,84.6,67.73,83,0,2.77
309,Boddam,GB,2022-01-09 23:53:15,57.4667,-1.7833,31.39,71,63,11.97
310,Laguna,US,2022-01-09 23:53:16,38.421,-121.4238,63.1,66,0,1.99
311,Agadir,MA,2022-01-09 23:53:16,30.4202,-9.5982,52.25,59,78,2.21
312,Kalmunai,LK,2022-01-09 23:54:17,7.4167,81.8167,74.64,91,99,4.85
313,Rafaela,AR,2022-01-09 23:54:17,-31.2503,-61.4867,88.99,33,3,1.01
314,Bondo,CD,2022-01-09 23:54:17,3.8146,23.6866,75.27,48,100,0.63
315,Mugur-Aksy,RU,2022-01-09 23:54:18,50.35,90.5,2.43,68,38,6.08
316,Taltal,CL,2022-01-09 23:54:18,-25.4,-70.4833,66.97,78,89,3.76
317,Seoul,KR,2022-01-09 23:54:19,37.5683,126.9778,20.8,90,40,2.3
318,Adrar,MR,2022-01-09 23:54:19,20.5022,-10.0711,58.82,12,98,8.32
319,Scarborough,GB,2022-01-09 23:54:20,54.2797,-0.4044,42.33,90,85,1.01
320,Rumphi,MW,2022-01-09 23:54:20,-11.0186,33.8575,65.19,99,100,1.48
321,Manado,ID,2022-01-09 23:54:21,1.487,124.8455,79.57,89,20,0.0
322,Autun,FR,2022-01-09 23:54:21,46.95,4.3,38.23,98,100,0.13
323,Ilheus,BR,2022-01-09 23:54:10,-14.7889,-39.0494,78.62,94,0,1.14
324,Nikolskoye,RU,2022-01-09 23:54:22,59.7035,30.7861,24.69,99,94,2.08
325,Carolina,PR,2022-01-09 23:54:23,18.3808,-65.9574,78.69,76,40,16.11
326,Sanski Most,BA,2022-01-09 23:54:23,44.7653,16.6656,26.87,95,97,0.85
327,Oussouye,SN,2022-01-09 23:54:24,12.485,-16.5469,77.09,47,81,16.46
328,Dekar,BW,2022-01-09 23:54:24,-21.5333,21.9333,67.03,87,97,8.14
329,Amantea,IT,2022-01-09 23:54:25,39.1332,16.0746,50.45,67,62,21.05
330,Saint-Louis,SN,2022-01-09 23:54:25,16.3333,-15.0,74.84,12,100,6.26
331,Eldorado,BR,2022-01-09 23:54:26,-23.7869,-54.2836,68.43,69,9,5.97
332,Bilibino,RU,2022-01-09 23:54:26,68.0546,166.4372,-15.66,97,74,2.91
333,Persianovskiy,RU,2022-01-09 23:54:27,47.5137,40.1075,34.32,93,75,20.13
334,Buala,SB,2022-01-09 23:54:27,-8.145,159.5921,84.11,75,89,6.87
335,Tabou,CI,2022-01-09 23:54:28,4.423,-7.3528,79.81,83,80,7.02
336,Lexington Park,US,2022-01-09 23:54:28,38.2668,-76.4538,51.73,96,100,3.44
337,Mama,RU,2022-01-09 23:54:29,58.3106,112.8986,-27.08,98,26,6.04
338,Klaksvik,FO,2022-01-09 23:54:30,62.2266,-6.589,43.72,93,84,34.47
339,Portobelo,PA,2022-01-09 23:54:30,9.55,-79.65,81.01,86,49,13.53
340,Elko,US,2022-01-09 23:54:30,41.0002,-115.5012,37.42,88,6,4.81
341,Muravlenko,RU,2022-01-09 23:54:31,63.7898,74.523,-8.3,98,76,12.12
342,Hervey Bay,AU,2022-01-09 23:54:31,-25.2986,152.8535,83.01,70,70,4.0
343,Aden,YE,2022-01-09 23:54:32,12.7794,45.0367,76.24,69,79,16.82
344,Turukhansk,RU,2022-01-09 23:54:32,65.8167,87.9833,-3.53,99,100,7.9
345,Rocha,UY,2022-01-09 23:54:33,-34.4833,-54.3333,68.52,81,0,11.95
346,Bogashevo,RU,2022-01-09 23:54:33,56.3683,85.1447,17.44,86,75,11.18
347,Guerrero Negro,MX,2022-01-09 23:54:33,27.9769,-114.0611,67.19,51,100,6.04
348,Bayir,TR,2022-01-09 23:54:34,37.2687,28.2167,45.12,97,100,7.36
349,Kudahuvadhoo,MV,2022-01-09 23:54:35,2.6708,72.8944,81.16,75,95,10.36
350,Camacha,PT,2022-01-09 23:54:35,33.0833,-16.3333,61.54,88,40,10.36
351,Grand Gaube,MU,2022-01-09 23:54:35,-20.0064,57.6608,76.37,87,77,3.0
352,Vestmanna,FO,2022-01-09 23:54:36,62.1564,-7.1664,41.92,93,100,20.71
353,Mayumba,GA,2022-01-09 23:54:37,-3.432,10.6554,76.78,94,98,4.7
354,Reyes,BO,2022-01-09 23:54:37,-14.3167,-67.3833,80.58,72,70,5.41
355,Magistralnyy,RU,2022-01-09 23:54:38,56.1725,107.4458,-17.39,94,11,3.51
356,Ust-Nera,RU,2022-01-09 23:55:38,64.5667,143.2,-23.93,99,76,3.27
357,Waipawa,NZ,2022-01-09 23:55:39,-41.4122,175.5153,68.94,58,100,3.8
358,Virginia Beach,US,2022-01-09 23:50:49,36.8529,-75.978,64.45,77,75,11.5
359,Pimentel,PE,2022-01-09 23:55:39,-6.8367,-79.9342,75.49,69,0,14.97
360,Ozernovskiy,RU,2022-01-09 23:55:40,51.5,156.5167,30.18,95,97,6.82
361,Xingcheng,CN,2022-01-09 23:55:40,40.6167,120.7167,18.93,83,78,11.3
362,Mnogovershinnyy,RU,2022-01-09 23:55:41,53.9353,139.9242,-4.25,93,100,6.93
363,Nikolayevsk-Na-Amure,RU,2022-01-09 23:55:41,53.1406,140.73,-0.62,90,100,8.93
364,Shetpe,KZ,2022-01-09 23:55:41,44.1667,52.1167,32.32,85,10,14.67
365,Gagra,GE,2022-01-09 23:55:42,43.3283,40.2239,50.92,72,68,10.58
366,Ahipara,NZ,2022-01-09 23:55:43,-35.1667,173.1667,74.07,61,100,5.08
367,Benghazi,LY,2022-01-09 23:55:43,32.1167,20.0667,60.19,60,90,28.92
368,Smithers,CA,2022-01-09 23:55:43,54.7804,-127.1743,16.12,86,75,3.44
369,Sigli,ID,2022-01-09 23:55:44,5.3848,95.9609,77.74,82,91,2.64
370,Semporna,MY,2022-01-09 23:55:44,4.4818,118.6112,73.6,86,97,7.2
371,Pyaozerskiy,RU,2022-01-09 23:55:45,65.8333,31.1667,-2.52,98,26,4.43
372,Pittsburg,US,2022-01-09 23:52:49,38.028,-121.8847,60.93,79,20,1.01
373,Port Macquarie,AU,2022-01-09 23:51:20,-31.4333,152.9167,80.89,67,37,9.73
374,Makokou,GA,2022-01-09 23:55:45,0.5738,12.8642,74.7,85,95,3.96
375,Mushie,CD,2022-01-09 23:55:46,-3.0167,16.9,74.5,88,94,2.51
376,Cabedelo,BR,2022-01-09 23:55:46,-6.9811,-34.8339,79.47,75,9,11.16
377,Isangel,VU,2022-01-09 23:55:47,-19.55,169.2667,84.31,79,75,13.8
378,Villamartin,ES,2022-01-09 23:55:47,36.8598,-5.6449,50.43,85,0,4.56
379,Jiexiu,CN,2022-01-09 23:55:48,37.0244,111.9125,32.25,48,94,7.7
380,Nesna,NO,2022-01-09 23:55:48,66.1967,13.0213,24.67,80,8,17.22
381,Zheshart,RU,2022-01-09 23:55:49,62.0731,49.5733,18.52,93,100,7.74
382,Sisimiut,GL,2022-01-09 23:55:49,66.9395,-53.6735,14.27,88,100,9.51
383,Constitucion,CL,2022-01-09 23:55:50,-35.3333,-72.4167,61.09,86,16,7.25
384,Ust-Kuyga,RU,2022-01-09 23:55:50,70.0167,135.6,-25.35,99,80,11.74
385,Shamkhal,RU,2022-01-09 23:55:50,43.0596,47.3373,42.78,87,74,5.35
386,Olinda,BR,2022-01-09 23:55:51,-8.0089,-34.8553,82.13,74,40,10.36
387,Barry,GB,2022-01-09 23:55:51,51.4067,-3.2694,46.08,91,100,6.91
388,Castelnau-Le-Lez,FR,2022-01-09 23:55:52,43.6333,3.9,47.71,66,0,17.27
389,Peniche,PT,2022-01-09 23:55:53,39.3558,-9.3811,57.61,93,97,5.66
390,Iskateley,RU,2022-01-09 23:55:53,67.6803,53.1512,1.26,94,98,10.47
391,Barranca,PE,2022-01-09 23:55:53,-10.75,-77.7667,72.07,74,9,9.06
392,Ulladulla,AU,2022-01-09 23:55:54,-35.35,150.4667,81.77,70,77,5.84
393,Sayyan,YE,2022-01-09 23:55:54,15.1718,44.3244,51.13,35,6,2.62
394,Taksimo,RU,2022-01-09 23:55:55,56.3444,114.8794,-26.84,90,22,0.65
395,Nanyuki,KE,2022-01-09 23:55:56,0.0167,37.0728,51.62,83,25,4.97
396,La Asuncion,VE,2022-01-09 23:55:56,11.0333,-63.8628,76.73,83,38,10.36
397,Leh,IN,2022-01-09 23:55:56,34.1667,77.5833,8.06,77,99,4.85
398,Bloomsburg,US,2022-01-09 23:55:57,41.0037,-76.4549,37.15,85,100,6.62
399,Moranbah,AU,2022-01-09 23:55:57,-22.0016,148.0466,85.77,53,29,16.28
400,Porto Novo,BJ,2022-01-09 23:56:58,6.4965,2.6036,82.22,78,57,4.92
401,Tura,IN,2022-01-09 23:56:58,25.5198,90.2201,58.41,67,27,2.75
402,Alberton,CA,2022-01-09 23:56:59,46.8168,-64.0654,33.93,98,100,21.72
403,Sonoita,MX,2022-01-09 23:57:00,31.85,-112.8333,68.52,34,52,8.48
404,Jacareacanga,BR,2022-01-09 23:57:00,-6.2222,-57.7528,70.25,99,100,1.97
405,Terrace,CA,2022-01-09 23:57:01,54.5163,-128.6035,24.71,100,100,5.75
406,Salalah,OM,2022-01-09 23:57:01,17.0151,54.0924,66.45,33,9,6.6
407,Viedma,AR,2022-01-09 23:57:02,-40.8135,-62.9967,73.56,58,27,14.29
408,Wanlaweyn,SO,2022-01-09 23:57:03,2.6185,44.8938,74.05,78,21,11.65
409,Vanavara,RU,2022-01-09 23:57:04,60.34,102.2797,8.19,88,100,8.75
410,Kahului,US,2022-01-09 23:57:04,20.8947,-156.47,79.97,66,0,5.01
411,Shawville,CA,2022-01-09 23:57:05,45.6001,-76.4827,29.05,75,78,16.98
412,Panaba,MX,2022-01-09 23:57:06,21.2833,-88.2667,76.41,68,86,10.16
413,Kloulklubed,PW,2022-01-09 23:57:07,7.0419,134.2556,82.81,73,100,12.91
414,Deputatskiy,RU,2022-01-09 23:57:07,69.3,139.9,-27.35,93,11,5.46
415,Normandin,CA,2022-01-09 23:57:07,48.8333,-72.5321,28.02,79,97,12.66
416,Vila Franca Do Campo,PT,2022-01-09 23:57:08,37.7167,-25.4333,61.21,77,81,10.8
417,Hermiston,US,2022-01-09 23:54:58,45.8404,-119.2895,39.07,76,64,5.37
418,Ouargaye,BF,2022-01-09 23:57:09,11.5033,0.0572,73.13,14,23,8.63
419,Gizo,SB,2022-01-09 23:57:09,-8.103,156.8419,82.74,77,39,10.94
420,Labuan,MY,2022-01-09 23:57:09,5.2767,115.2417,80.96,88,20,5.01
421,Flinders,AU,2022-01-09 23:57:10,-34.5833,150.8552,82.18,81,96,5.01
422,Port Keats,AU,2022-01-09 23:57:10,-14.25,129.55,86.09,69,53,8.14
423,Pundaguitan,PH,2022-01-09 23:57:11,6.3711,126.1689,81.01,77,100,8.97
424,Abu Samrah,SY,2022-01-09 23:57:11,35.3029,37.1841,51.3,69,24,10.56
425,Jatiroto,ID,2022-01-09 23:57:12,-7.8833,111.1167,76.82,86,99,1.9
426,Vigrestad,NO,2022-01-09 23:57:12,58.5667,5.7,39.99,71,100,22.95
427,Haines Junction,CA,2022-01-09 23:57:13,60.7522,-137.5108,-18.45,76,100,1.14
428,Makakilo City,US,2022-01-09 23:57:13,21.3469,-158.0858,78.62,60,4,2.64
429,Awbari,LY,2022-01-09 23:57:14,26.5921,12.7805,44.26,36,0,8.03
430,Shache,CN,2022-01-09 23:57:14,38.4167,77.2406,23.13,55,100,1.36
431,Praia,CV,2022-01-09 23:57:14,14.9215,-23.5087,72.14,78,40,10.36
432,Ifo,NG,2022-01-09 23:57:15,6.8144,3.1958,80.22,75,46,3.33
433,Da Nang,VN,2022-01-09 23:52:42,16.0678,108.2208,71.58,94,75,2.3
434,Ranong,TH,2022-01-09 23:57:16,9.9658,98.6348,69.73,90,52,5.66
435,Opuwo,NA,2022-01-09 23:57:16,-18.0607,13.84,63.28,40,87,1.43
436,Tashigang,BT,2022-01-09 23:57:17,27.3331,91.5542,47.77,82,66,3.78
437,Tornio,FI,2022-01-09 23:57:17,65.8481,24.1466,-12.98,99,17,2.21
438,Kruisfontein,ZA,2022-01-09 23:57:17,-34.0033,24.7314,65.88,77,96,13.89
439,Okhotsk,RU,2022-01-09 23:57:18,59.3833,143.3,6.82,77,100,13.56
440,Fortuna,US,2022-01-09 23:57:18,40.5982,-124.1573,59.92,69,0,0.0
441,Tsiroanomandidy,MG,2022-01-09 23:57:19,-18.7667,46.0333,68.23,90,100,1.95
442,Sao Jose Da Coroa Grande,BR,2022-01-09 23:57:19,-8.8978,-35.1478,79.38,78,1,8.46
443,Matadi,CD,2022-01-09 23:57:20,-5.8167,13.45,75.9,96,100,3.09
444,Dakar,SN,2022-01-09 23:57:20,14.6937,-17.4441,77.88,53,100,2.3
445,Rio Cuarto,AR,2022-01-09 23:58:21,-33.1307,-64.3499,87.57,35,0,13.8
446,Sandwick,GB,2022-01-09 23:58:21,60.0,-1.25,42.62,87,75,23.02
447,Epernay,FR,2022-01-09 23:58:22,49.05,3.95,36.39,90,37,1.01
448,Cockburn Town,TC,2022-01-09 23:56:26,21.4612,-71.1419,78.48,74,26,22.35
449,Tocopilla,CL,2022-01-09 23:58:23,-22.092,-70.1979,69.76,73,84,6.08
450,Baghdad,IQ,2022-01-09 23:58:23,33.3406,44.4009,51.71,62,0,9.22
451,Guapi,CO,2022-01-09 23:58:24,2.5708,-77.8854,75.25,90,96,2.42
452,Save,BJ,2022-01-09 23:58:24,8.0425,2.486,83.17,21,37,1.39
453,Belle Fourche,US,2022-01-09 23:58:25,44.6714,-103.8522,38.5,60,6,12.91
454,Bjerkvik,NO,2022-01-09 23:58:25,68.5597,17.5189,13.91,74,6,7.47
455,Houma,US,2022-01-09 23:58:26,29.5958,-90.7195,75.02,87,38,1.99
456,Port Shepstone,ZA,2022-01-09 23:58:26,-30.7414,30.455,73.18,86,26,26.35
457,Fukue,JP,2022-01-09 23:58:27,32.6881,128.8419,39.56,100,40,3.44
458,Marsaxlokk,MT,2022-01-09 23:58:27,35.8419,14.5431,54.09,82,40,19.57
459,Otane,NZ,2022-01-09 23:58:28,-39.8833,176.6333,72.39,26,91,3.83
460,Nouakchott,MR,2022-01-09 23:58:29,18.0858,-15.9785,71.53,27,100,8.93
461,Sola,VU,2022-01-09 23:58:29,-13.8833,167.55,82.71,76,100,15.17
462,Ahuimanu,US,2022-01-09 23:58:30,21.4447,-157.8378,79.79,60,1,2.71
463,Yining,CN,2022-01-09 23:58:31,29.0361,114.5636,45.18,87,100,1.52
464,Swan River,CA,2022-01-09 23:58:31,52.1058,-101.2676,-16.71,63,6,14.97
465,Markova,UA,2022-01-09 23:58:32,48.6758,24.4138,25.83,89,98,2.01
466,Monteiro,BR,2022-01-09 23:58:32,-7.8894,-37.12,78.1,57,87,13.24
467,Phan Thiet,VN,2022-01-09 23:58:32,10.9333,108.1,72.99,84,23,5.44
468,Porirua,NZ,2022-01-09 23:58:33,-41.1333,174.85,71.33,72,100,14.12
469,Santa Marta,CO,2022-01-09 23:58:33,11.2408,-74.199,84.25,60,20,15.01
470,Payo,ID,2022-01-09 23:58:34,-3.7508,103.6372,73.29,98,86,1.16
471,Pontal Do Parana,BR,2022-01-09 23:58:34,-25.6533,-48.5128,73.06,90,92,4.41
472,Farafangana,MG,2022-01-09 23:58:35,-22.8167,47.8333,73.92,90,100,4.81
473,Termoli,IT,2022-01-09 23:58:35,41.9888,14.9895,46.51,78,100,7.96
474,Gazli,UZ,2022-01-09 23:58:36,40.1333,63.45,35.67,70,67,9.64
475,Kayerkan,RU,2022-01-09 23:58:36,69.3497,87.7602,-4.49,76,100,9.37
476,Bandrele,YT,2022-01-09 23:58:37,-12.9067,45.1914,76.75,88,0,3.44
477,Oktyabrskoye,RU,2022-01-09 23:58:37,43.0645,44.7417,30.34,92,9,2.24
478,Marzuq,YE,2022-01-09 23:58:38,14.4,46.4667,59.49,34,18,2.98
479,Parana,AR,2022-01-09 23:58:38,-31.732,-60.5238,90.55,36,1,8.93
480,Topchikha,RU,2022-01-09 23:58:38,52.8192,83.1185,16.38,95,67,10.8
481,Bida,NG,2022-01-09 23:58:39,9.0833,6.0167,78.78,25,25,5.73
482,Sur,OM,2022-01-09 23:58:39,22.5667,59.5289,67.24,61,0,3.6
483,Pouebo,NC,2022-01-09 23:58:40,-20.4,164.5667,83.57,70,39,14.92
484,Vicente Guerrero,MX,2022-01-09 23:58:40,19.1194,-98.1708,63.77,35,12,3.83
485,Quatre Cocos,MU,2022-01-09 23:58:41,-20.2078,57.7625,76.08,81,97,9.15
486,Beloha,MG,2022-01-09 23:58:41,-25.1667,45.05,74.55,78,100,10.49
487,Laredo,US,2022-01-09 23:58:42,27.5064,-99.5075,69.85,65,100,12.91
488,Lac Du Bonnet,CA,2022-01-09 23:58:42,50.2536,-96.0612,-15.41,91,29,8.52
489,Springdale,US,2022-01-09 23:58:43,36.1867,-94.1288,38.26,55,0,11.01
490,Esil,KZ,2022-01-09 23:59:43,51.9556,66.4042,-12.78,100,40,5.12
491,Hadejia,NG,2022-01-09 23:59:44,12.4498,10.0444,66.47,16,0,14.88
492,Deniliquin,AU,2022-01-09 23:59:44,-35.5333,144.9667,88.0,27,0,6.4
493,Padang,ID,2022-01-09 23:59:45,-0.9492,100.3543,73.45,88,100,4.85
494,Takaka,NZ,2022-01-09 23:59:45,-40.85,172.8,78.98,57,91,3.65
495,Gharo,PK,2022-01-09 23:59:46,24.7424,67.5856,50.22,53,0,5.39
496,Lockhart,US,2022-01-09 23:59:47,28.6194,-81.4426,75.18,77,49,8.66
497,Iralaya,HN,2022-01-09 23:59:47,15.0,-83.2333,78.89,83,24,12.5
498,Clyde,US,2022-01-09 23:59:48,41.3042,-82.9752,27.99,60,92,16.71
499,Sao Joao Da Barra,BR,2022-01-09 23:59:48,-21.6403,-41.0511,71.1,96,100,7.27
500,Verkhniy Lomov,RU,2022-01-09 23:59:49,53.4678,43.5511,20.53,85,100,15.48
501,Muisne,EC,2022-01-09 23:59:49,0.6,-80.0333,76.21,87,100,4.97
502,Abu Dhabi,AE,2022-01-09 23:56:13,24.4667,54.3667,66.96,74,0,1.14
503,Ueno,JP,2022-01-09 23:59:50,34.75,136.1333,44.58,80,36,4.29
504,Suntar,RU,2022-01-09 23:59:50,62.1444,117.6319,-29.67,98,16,4.59
505,Maceio,BR,2022-01-09 23:59:51,-9.6658,-35.7353,78.24,88,0,8.05
506,Kyshtovka,RU,2022-01-09 23:59:51,56.555,76.6271,-4.88,97,21,8.16
507,Ancud,CL,2022-01-09 23:59:52,-41.8697,-73.8203,67.53,90,51,5.5
508,Jamame,SO,2022-01-09 23:59:52,0.0722,42.7506,76.23,89,3,7.7
509,Amga,RU,2022-01-09 23:59:53,60.8953,131.9608,-32.96,96,97,1.57
510,Faisalabad,PK,2022-01-09 23:58:22,31.4167,73.0833,49.17,92,7,4.45
511,Plettenberg Bay,ZA,2022-01-09 23:59:53,-34.0527,23.3716,71.4,72,100,4.59
512,Asfi,MA,2022-01-09 23:59:54,32.2994,-9.2372,55.67,51,32,15.1
513,Venice,US,2022-01-09 23:59:20,27.0998,-82.4543,77.99,78,75,0.0
514,Sao Borja,BR,2022-01-09 23:59:55,-28.6606,-56.0044,77.95,28,0,9.89
515,Presidencia Roque Saenz Pena,AR,2022-01-09 23:59:55,-26.7852,-60.4388,86.32,33,47,4.7
516,Maxixe,MZ,2022-01-09 23:59:55,-23.8597,35.3472,73.81,90,63,6.42
517,Santiago De Las Vegas,CU,2022-01-09 23:58:06,22.97,-82.3869,74.39,76,96,9.42
518,Cocobeach,GA,2022-01-09 23:59:56,1.0002,9.5823,80.28,83,97,5.75
519,Boa Vista,BR,2022-01-09 23:59:57,2.8197,-60.6733,85.98,45,40,8.05
520,Tahta,EG,2022-01-09 23:59:58,26.7693,31.5021,52.12,39,72,9.35
521,Chicama,PE,2022-01-09 23:59:59,-7.8447,-79.1469,68.54,71,40,6.78
522,Los Llanos De Aridane,ES,2022-01-09 23:59:59,28.6585,-17.9182,64.15,37,0,5.99
523,Maracas,BR,2022-01-10 00:00:00,-13.4411,-40.4308,65.14,93,98,3.42
524,Man,CI,2022-01-09 23:55:34,7.4125,-7.5538,77.47,30,50,1.5
525,Kopayhorod,UA,2022-01-10 00:00:00,48.8592,27.7969,30.38,94,78,5.84
526,Sebastian,US,2022-01-10 00:00:01,35.1668,-94.2669,45.61,66,100,5.44
527,Klin,RU,2022-01-10 00:00:02,56.3333,36.7333,17.91,97,100,3.22
528,Constantine,DZ,2022-01-10 00:00:04,36.365,6.6147,42.69,82,74,6.85
529,Poronaysk,RU,2022-01-10 00:00:05,49.2167,143.1167,12.07,84,100,5.03
530,Franca,BR,2022-01-09 23:55:38,-20.5386,-47.4008,63.54,96,89,6.8
531,Axim,GH,2022-01-10 00:00:11,4.8699,-2.2405,80.44,83,71,7.07
532,Thinadhoo,MV,2022-01-10 00:00:15,0.5333,72.9333,81.91,73,99,8.88
533,Tutoia,BR,2022-01-10 00:00:16,-2.7619,-42.2744,77.65,86,100,1.59
534,Wladyslawowo,PL,2022-01-10 00:00:20,54.7909,18.4009,28.94,79,97,9.13
535,Barranca De Upia,CO,2022-01-10 00:00:22,4.5696,-72.9668,82.56,45,100,3.13
536,Aksarka,RU,2022-01-10 00:00:25,66.5606,67.7975,-3.96,89,79,11.32
